errors,mode
0.7221977893159132,vibro
1.0510313958579112,vibro
1.006349026311943,vibro
0.6450340251560014,vibro
0.8495769962083903,vibro
0.6421637295429697,vibro
0.8472590210733292,vibro
0.8415466722234449,vibro
0.7458173160859568,vibro
0.87704328494979,vibro
0.6762104739888859,novibro
1.0908681604578618,novibro
1.0075856622488852,novibro
0.8201979664845956,novibro
1.0288262374341872,novibro
0.9429741295856369,novibro
0.9204728959937977,novibro
0.8617364049144262,novibro
0.7083562394634817,novibro
1.0106637972067394,novibro
